f1_best,precision_cv,recall_cv,f1_cv,precision_cv_pa,recall_cv_pa,pa_f1_cv,precision_evt,recall_evt,f1_evt,precision_evt_pa,recall_evt_pa,pa_f1_evt,auc_pr,auc_pr_pa,best_threshold,threshold_cv,threshold_cv_pa,threshold_evt,threshold_evt_pa,evt_p,evt_p_pa,csv_path,processing_time,time_length,n_observations,config_name
0.7250995967422741,0.917525773101286,0.5894039734709003,0.7177419306630465,0.982758620520214,0.37748344368361036,0.5454545413923675,0.7380952380366591,0.6158940396943117,0.6714801393965776,0.817679557965874,0.9801324502662163,0.8915662600473582,0.6495006272867839,0.9615388400977214,88058.2823543039,90446.85810870698,399727.72381581995,75169.5581371341,75169.5581371341,0.001,0.001,data/AIOPS/57051487-3a40-3828-9084-a12f7f23ee38.csv,8.138125,15814140.0,263570,granite_ttm
0.11470408516274867,0.3560606060471189,0.06831395348787563,0.11463414363881624,0.26256983240040105,0.2732558139515025,0.26780626280634906,0.11195652173791351,0.0748546511622467,0.08972124955184167,0.2552415679101619,0.20348837209154444,0.22644560767806435,0.08015908510086571,0.24996841257985933,8.927921897901202,8.922573900312493,7.859517899340782,8.051374499963494,8.051374499963494,0.0046090821696182435,0.0046090821696182435,data/AIOPS/8723f0fb-eaef-32e6-b372-6034c9c04b80.csv,9.186234,17943120.0,299053,granite_ttm
0.13998031841641842,0.07524735933467878,0.9998150089406179,0.1399610678715321,0.6664931459305532,0.7105506567178205,0.6878171023884598,0.06364301389901021,0.06437688845035186,0.06400784270559126,0.8571555555547936,0.5946229265581829,0.7021516680795864,0.0763741546908065,0.7801970875101325,3.6427155142174673e-06,3.226463318796945e-05,5.715801958260836,4.04070198124276,8.111860584737082,0.07525709088209089,0.01,data/AIOPS/da10a69f-d836-3baa-ad40-3e548ecf1fbd.csv,6.611795,12959940.0,216000,granite_ttm
0.09645817154467921,0.04219745222924337,0.6022727272613205,0.07886904639507086,0.13790149892874562,0.6098484848369347,0.22493887229584245,0.06415094339501602,0.06439393939271981,0.06427220671903011,0.13945578230818179,0.07765151515004448,0.09975668640032938,0.04270805943400831,0.11375228057299125,4.889379504342942,1.5976081087473692,3.5984424633416294,5.58723259958854,6.934199791277251,0.0216056960471397,0.01,data/AIOPS/ab216663-dcc2-3a24-b1ee-2c3e550e06c9.csv,0.686523,7484700.0,24950,granite_ttm
0.57194569644805,0.5485829959403121,0.5717299577938454,0.5599173503624667,0.9148418491261595,0.7932489451309441,0.8497175091304288,0.5220588235198151,0.5991561181308195,0.5579567730087504,0.8400809716429133,0.8755274261418665,0.8574380115133444,0.46661615896617703,0.9369090482123766,5.086115218864069,5.8530042007249445,10.676427005893245,5.579470337033591,8.633104124753634,0.027329335793357935,0.01,data/AIOPS/a8c06b47-cc41-3738-9110-12df0ee4c721.csv,0.560663,5356500.0,17856,granite_ttm
0.15384615138395794,0.9999999966666667,0.04477611939630208,0.08571428486938779,0.9999999988888888,0.13432835818890623,0.23684210311288093,0.3333333331481481,0.08955223879260416,0.1411764672166091,0.6129032256087409,0.28358208950991315,0.3877550976364016,0.08031500121471595,0.282099088235656,4.617959376445771,5.956687155440575,5.956687155440575,4.507757548833567,4.507757548833567,0.003928236397748593,0.003928236397748593,data/AIOPS/c02607e8-7399-3dde-9d28-8a8da5e5d251.csv,0.420548,5270100.0,17568,granite_ttm
0.5501432614444873,0.757142857034694,0.3063583814851816,0.4362139876319667,0.9795918366347356,0.5549132947656119,0.7084870802015223,0.5714285713896987,0.4855491329199104,0.5249999950001953,0.7248908296626685,0.9595375721988706,0.8258706418221083,0.5174406108707215,0.9483040638374517,7.007255086933543,10.595044657470403,16.3845141157264,7.56833027150473,7.56833027150473,0.009974630996309963,0.009974630996309963,data/AIOPS/54350a12-7a9d-3ca8-b81f-f886b9d156fd.csv,0.407365,5356500.0,17856,granite_ttm
0.05437351778328316,0.041904761903963715,0.06984126983905266,0.05238094769220564,0.30147058821312717,0.13015873015459814,0.18181817759775035,0.041139240505027236,0.041269841268531116,0.04120443239965803,0.22631578946177283,0.1365079365036029,0.1702970250025685,0.028527838632556653,0.14148868097124193,3.5990189809818522,3.6037110041809086,4.256319551534165,3.845468848912834,4.1150392266516915,0.01846857410881801,0.01,data/AIOPS/301c70d8-1630-35ac-8f96-bc1b6f4359ea.csv,0.515823,5270100.0,17568,granite_ttm
0.117827082561547,0.9166666665138888,0.04875886524779469,0.092592591631948,0.45993031358083747,0.23404255318941453,0.31022326227110986,0.12112259970278992,0.07269503546034846,0.0908587210729202,0.30733410942599143,0.23404255318941453,0.26572722206430377,0.07884971646567648,0.27625717100014957,9.74347443235019,12.29054009018414,9.053371223688728,8.629430144620587,8.629430144620587,0.0037783754995126297,0.0037783754995126297,data/AIOPS/6d1114ae-be04-3c46-b5aa-be1a003a57cd.csv,6.417652,17943120.0,299053,granite_ttm
0.6422917406315093,0.9028511087549858,0.49680418361129114,0.6409295306483838,0.9839901477771923,0.9285299244571266,0.9554558993333202,0.6325966850785042,0.5322486926174768,0.5781003421461121,0.7567443987162472,0.961650203364546,0.8469805477791443,0.5767880868879838,0.9733976225564596,8.630325861408368,8.56900882353526,9.528381286275994,7.216972350938569,7.216972350938569,0.005764702335692585,0.005764702335692585,data/AIOPS/1c6d7a26-1f1a-3321-bb4d-7a9d969ec8f0.csv,6.369045,17943120.0,299053,granite_ttm
0.22947969214167932,0.18107780280703453,0.3104575163395618,0.22874028209244196,0.8749999999987806,0.6218062982762707,0.7269885328289238,0.22101809504849768,0.22014260249532566,0.22057947505536749,0.7828477715601169,0.8036244800942725,0.7931000731861654,0.14833339543955504,0.8680321359485151,4.0210246357172235,3.7266438468141585,8.332877281593468,4.5344705422165354,6.639292734003324,0.03382449981744551,0.01,data/AIOPS/55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.csv,6.420473,17943120.0,299053,granite_ttm
0.33290155079069367,0.7474747474725268,0.21347361276072163,0.3321013692996582,0.9748663994647838,0.990582046495002,0.9826613871382015,0.26065825375148305,0.2593755302899547,0.2600153050278777,0.9628718957454611,0.9967758357364697,0.9795305740643394,0.23671093056174006,0.9964696853239022,5.385208117762991,5.633994542834618,7.468888176795094,3.619801590008022,6.3564744086844005,0.04480040140186561,0.01,data/AIOPS/431a8542-c468-3988-a508-3afd06a218da.csv,5.614687,15815340.0,263590,granite_ttm
0.3854748562961011,0.642304989454376,0.27299880525605436,0.3831481827752727,0.8777414838969775,0.5618279569875693,0.6851211025047321,0.4049962149871121,0.31959378733476823,0.35726209857410884,0.7201134380438043,0.9859617682168879,0.8323247555832514,0.2710913321959209,0.8733393267083394,8.14301521323776,7.680801539882097,9.63703127166357,5.99220222137815,6.274791611228645,0.011214540046425784,0.01,data/AIOPS/42d6616d-c9c5-370a-a8ba-17ead74f3114.csv,6.418559,17943120.0,299053,granite_ttm
0.4568349236245042,0.716948567481129,0.335162175245546,0.4567846888617033,0.9711029057618059,0.9761174761965853,0.9736037291043731,0.4172772192870723,0.3951912215581811,0.4059340245074145,0.9644960993457021,0.9775697918331813,0.9709889355340126,0.37406636606978766,0.9862148348853411,9.919841654715768,9.918989349675083,15.714863629608299,7.155838018929424,13.966401918010149,0.02805646607146091,0.01,data/AIOPS/43115f2a-baeb-3b01-96f7-4ea14188343c.csv,4.768549,13283220.0,221388,granite_ttm
