csv_path,series,mae,rmse,mape,smape,r2,n_eval_points
data/Yahoo/A3Benchmark-TS44.csv,value_0,49.05402741310192,65.70472441012855,173.5027790816572,63.43714597219048,0.8461527543498767,1168
data/Yahoo/A3Benchmark-TS45.csv,value_0,170.18969005719666,217.86093351903986,130.37216432923435,64.51112067747172,0.8639890296755293,1168
data/Yahoo/A3Benchmark-TS46.csv,value_0,422.83163808345347,500.9022458531857,13.415173569450339,14.629205912003876,0.8108073991774323,1168
data/Yahoo/A3Benchmark-TS47.csv,value_0,357.2474748581165,432.23114984825713,23.029618647521914,24.574113145579428,0.7600336692609934,1168
data/Yahoo/A3Benchmark-TS48.csv,value_0,298.66689226462506,364.0018802561872,15.572400735528433,17.769010131975456,0.7591673762246279,1168
data/Yahoo/A3Benchmark-TS49.csv,value_0,75.65309119602752,104.5443951378901,1212.7875696639048,69.26576326518747,0.8165673847060759,1168
data/Yahoo/A3Benchmark-TS5.csv,value_0,303.48261203908856,347.5954219232994,16.99896019040212,19.817954907091416,0.8099176002250221,1168
data/Yahoo/A3Benchmark-TS50.csv,value_0,218.54045828691162,262.7568899635891,7.31388882387697,7.763474561199455,0.9323351731944655,1168
data/Yahoo/A3Benchmark-TS51.csv,value_0,505.6639154278669,604.7532410842854,18.7903894747398,22.218041507996187,0.7598368881969804,1168
data/Yahoo/A3Benchmark-TS52.csv,value_0,123.75065347674546,163.96558578931783,169.13978291115052,51.819041069095505,0.8804040664883187,1168
data/Yahoo/A3Benchmark-TS53.csv,value_0,181.02764858012299,222.6246922039743,24.525273216378128,26.651908386176792,0.7781009870349561,1168
data/Yahoo/A3Benchmark-TS54.csv,value_0,253.4132179300949,348.0262173989076,49.813587395716326,38.547838430572334,0.8228573774532938,1168
data/Yahoo/A3Benchmark-TS55.csv,value_0,331.1030004377861,391.2318709057872,23.627058997371208,18.011533386812882,0.8076286424908048,1168
data/Yahoo/A3Benchmark-TS56.csv,value_0,286.6835447734329,331.47089441963857,15.379514421927304,17.765198059548066,0.8063340803083971,1168
data/Yahoo/A3Benchmark-TS57.csv,value_0,289.47319032063785,346.93586190229365,13.701684432744479,15.020342361403033,0.8113451941811427,1168
data/Yahoo/A3Benchmark-TS58.csv,value_0,245.17716161115524,300.53768609904773,193.01999526545873,60.29044549587336,0.8715973552277707,1168
data/Yahoo/A3Benchmark-TS59.csv,value_0,160.94131831042054,190.4977311952132,17.476032518722707,20.167724892755174,0.766990823233963,1168
data/Yahoo/A3Benchmark-TS6.csv,value_0,16.365026461594674,21.25821721063823,189.17283070191567,50.93894153524009,0.8972197343770358,1168
data/Yahoo/A3Benchmark-TS60.csv,value_0,360.74905544421955,439.5606730901287,11.41314233958603,12.407464153566663,0.8358755255778412,1168
data/Yahoo/A3Benchmark-TS61.csv,value_0,409.33804865493767,511.51886787918664,25.26749089711512,25.072718784051386,0.7380998145890612,1168
data/Yahoo/A3Benchmark-TS62.csv,value_0,224.29456128282388,271.65937914277004,7.4741896984573355,7.950987342811939,0.9279764596455684,1168
data/Yahoo/A3Benchmark-TS63.csv,value_0,297.4642760709499,351.55006890310005,15.97517816181907,18.403088237508037,0.7873116579614767,1168
data/Yahoo/A3Benchmark-TS64.csv,value_0,27.815957475910597,41.8439327555003,59.23658750442006,42.43635325829683,0.8974062415792278,1168
data/Yahoo/A3Benchmark-TS65.csv,value_0,194.7325717546942,240.59994477207448,149.85983323413205,66.88182549816618,0.8670861049013776,1168
data/Yahoo/A3Benchmark-TS66.csv,value_0,157.77970443868827,182.81863335280673,119.79511277715724,67.0679904651849,0.8891868382153528,1168
data/Yahoo/A3Benchmark-TS67.csv,value_0,463.5555445615233,564.7370610737726,14.625123242163385,16.028309127369734,0.7779892036356673,1168
data/Yahoo/A3Benchmark-TS68.csv,value_0,211.96004841873696,276.396261031955,31.514299119947513,27.93713485037708,0.7583427090518338,1168
data/Yahoo/A3Benchmark-TS69.csv,value_0,19.13185229880356,26.61346021631011,170.94728775133672,59.01513608146256,0.8600628047656214,1168
data/Yahoo/A3Benchmark-TS7.csv,value_0,54.0336237662755,65.69787899990969,101.36704743392441,66.79663679766549,0.8765691413755482,1168
data/Yahoo/A3Benchmark-TS70.csv,value_0,392.78852365883273,463.2345237252364,13.778208366904328,15.265137928237756,0.819351459398321,1168
data/Yahoo/A3Benchmark-TS71.csv,value_0,121.97001332188974,145.46095484528414,12.301904593638552,13.599370734333826,0.8229894339864752,1168
data/Yahoo/A3Benchmark-TS72.csv,value_0,195.50544921464495,220.34167000892782,6.479907875069449,6.783844515889319,0.952977184762658,1168
data/Yahoo/A3Benchmark-TS73.csv,value_0,29.835932828090087,39.64274852272419,188.46768563167126,72.7054642046011,0.7927038202704575,1168
data/Yahoo/A3Benchmark-TS74.csv,value_0,318.4014535080696,365.9153412551811,10.347695548659793,11.13649524614545,0.8781116159689487,1168
data/Yahoo/A3Benchmark-TS75.csv,value_0,277.2781223807378,361.17172177821516,52.60070412607348,41.34600070157411,0.8256881623392078,1168
data/Yahoo/A3Benchmark-TS76.csv,value_0,171.2813562684684,210.28323116187232,137.95538880220747,66.43168212253703,0.8744345379944911,1168
data/Yahoo/A3Benchmark-TS77.csv,value_0,40.528954095950034,81.15006097740466,87.29476699477328,40.01572864472798,0.8627522224317989,1168
data/Yahoo/A3Benchmark-TS78.csv,value_0,288.40352160908395,357.3609182099133,13.765448891631305,14.862779802666815,0.8049679027812799,1168
data/Yahoo/A3Benchmark-TS79.csv,value_0,362.1208214136866,446.0266824788455,21.09146705118655,20.605812378796543,0.7702097120475351,1168
data/Yahoo/A3Benchmark-TS8.csv,value_0,334.75467542005475,397.2626649844402,10.785756347015699,11.656063571412412,0.8640590607357181,1168
data/Yahoo/A3Benchmark-TS80.csv,value_0,266.4857253693616,319.07183179559394,8.546439237189121,9.122114584721036,0.9057064857781085,1168
data/Yahoo/A3Benchmark-TS81.csv,value_0,193.0287700043302,232.47515291883087,22.74995912743903,26.58101545564645,0.7328493688121887,1168
data/Yahoo/A3Benchmark-TS82.csv,value_0,432.17267867798506,512.6818983074135,13.841863470212957,15.018515395942009,0.812501945244434,1168
data/Yahoo/A3Benchmark-TS83.csv,value_0,316.7426974518666,427.0453247569535,160.10418434368836,47.57233015204484,0.8132958551473273,1168
data/Yahoo/A3Benchmark-TS84.csv,value_0,319.93718481877136,387.90431061297244,15.102449260090639,16.558635838056247,0.7658738488547906,1168
data/Yahoo/A3Benchmark-TS85.csv,value_0,132.44004331492994,171.12151722039178,284.47601327041764,60.45275889394398,0.8779842586322313,1168
data/Yahoo/A3Benchmark-TS86.csv,value_0,30.71283101303404,51.72794095028564,54.82233390975091,41.55541284163338,0.9097136358342969,1168
data/Yahoo/A3Benchmark-TS87.csv,value_0,113.05690330449073,142.5208560724357,168.75640131178443,61.328719340989146,0.8885818604073845,1168
data/Yahoo/A3Benchmark-TS88.csv,value_0,311.3803966966419,412.68959834148586,76.47972669517804,45.939553319634044,0.8497027872873448,1168
data/Yahoo/A3Benchmark-TS89.csv,value_0,508.81888426002774,603.4033273997974,18.654371446671476,19.917417525027073,0.8071599703801079,1168
data/Yahoo/A3Benchmark-TS9.csv,value_0,230.49453933969866,311.0501190571325,52.60116044295056,35.111455577794054,0.8549125623875858,1168
data/Yahoo/A3Benchmark-TS90.csv,value_0,146.39851305028847,175.79279321244823,15.412337885590869,17.806064747296322,0.7759884394167739,1168
data/Yahoo/A3Benchmark-TS91.csv,value_0,237.78667345726464,292.2618927223452,106.89743444892339,64.78417783009655,0.8821557817961482,1168
data/Yahoo/A3Benchmark-TS92.csv,value_0,187.88165420841426,248.5446980803443,537.78801166688,53.80064043355244,0.914988526193891,1168
data/Yahoo/A3Benchmark-TS93.csv,value_0,35.97461146502681,49.58429231572153,142.03771442203106,58.97293584430824,0.8297307639957631,1168
data/Yahoo/A3Benchmark-TS94.csv,value_0,367.4917162284298,442.87460715989084,30.656040513204097,27.581838930509345,0.7974670907714068,1168
data/Yahoo/A3Benchmark-TS95.csv,value_0,135.5271081922754,157.84602391006183,6.828885029767971,7.197780995899712,0.9460866693716355,1168
data/Yahoo/A3Benchmark-TS96.csv,value_0,466.334822117921,556.9494084489719,14.893078271105592,16.2399804260194,0.7896692247373404,1168
data/Yahoo/A3Benchmark-TS97.csv,value_0,273.66770287069323,320.67091581877804,12.991197445137093,14.21405117276741,0.8256268421594515,1168
data/Yahoo/A3Benchmark-TS98.csv,value_0,352.02835117621333,418.16886260495556,21.629642944513378,20.531328715296272,0.8014350432548405,1168
data/Yahoo/A3Benchmark-TS99.csv,value_0,242.10434088218497,286.0411761189652,7.8207940538212934,8.289608562637728,0.9232637353642411,1168
data/Yahoo/A4Benchmark-TS1.csv,value_0,112.70234136340068,170.26871255348618,5.442487012756262,5.705262061921156,0.43729646668900346,1168
data/Yahoo/A4Benchmark-TS10.csv,value_0,223.32651628305803,296.7213361543545,98.56732315238352,43.902771339294574,0.8109500203386801,1168
data/Yahoo/A4Benchmark-TS100.csv,value_0,174.66411146639837,241.4487551700684,80.33151839652422,63.62165083642552,0.7919872343940374,1168
data/Yahoo/A4Benchmark-TS11.csv,value_0,352.72772607641156,430.44075196726806,12.470443145350158,13.807668689832386,0.7803126996474177,1168
data/Yahoo/A4Benchmark-TS12.csv,value_0,246.01435182151715,314.41354372097766,78.36730762131035,42.20963689263898,0.8941073440847932,1168
data/Yahoo/A4Benchmark-TS13.csv,value_0,342.4199031705763,433.5657963843446,41.032933738983104,34.939472088384974,0.7560478671514967,1168
data/Yahoo/A4Benchmark-TS14.csv,value_0,273.8019343024559,377.46899576894594,178.44280211594418,69.96014590484383,0.6456998808901533,1168
data/Yahoo/A4Benchmark-TS15.csv,value_0,53.93963940738456,71.47655594383343,139.36305398748542,62.49443072149291,0.8347139106554392,1168
data/Yahoo/A4Benchmark-TS16.csv,value_0,148.61043598372729,175.26119679660124,113.92858600988873,52.57448522662451,0.9051837442488349,1168
data/Yahoo/A4Benchmark-TS17.csv,value_0,165.51026927448223,197.59579478435919,149.12682739530402,56.6694286987907,0.7766902455657385,1168
data/Yahoo/A4Benchmark-TS18.csv,value_0,201.66393423361606,274.16348395290373,199.292381811714,60.51400363960882,0.8368045419849093,1168
data/Yahoo/A4Benchmark-TS19.csv,value_0,395.6964145541137,502.824709430975,18.448783286711382,18.888657486401815,0.7175094865269526,1168
data/Yahoo/A4Benchmark-TS2.csv,value_0,339.2010439322079,401.24052354871804,11.29685964663488,12.368394504910292,0.8470413828275881,1168
data/Yahoo/A4Benchmark-TS20.csv,value_0,411.2444065463286,529.2458717175788,163.40045226949707,68.0751661834515,0.7505675490914446,1168
data/Yahoo/A4Benchmark-TS21.csv,value_0,236.20314674514032,274.065700621609,11.974733373835166,13.17399980673614,0.8443592666798142,1168
data/Yahoo/A4Benchmark-TS22.csv,value_0,296.5633805698252,406.69908085895935,132.8575361227025,65.71241091691766,0.7253083661325795,1168
data/Yahoo/A4Benchmark-TS23.csv,value_0,394.65741919105466,505.5144272448547,123.54595276913653,58.70713925632101,0.8081018000202902,1168
data/Yahoo/A4Benchmark-TS24.csv,value_0,207.43307880288273,276.45618555360795,136.90112832982643,48.38330890234493,0.7051374328647816,1168
data/Yahoo/A4Benchmark-TS25.csv,value_0,231.02714859291927,328.74139533768727,30.035610718830686,31.642224204144327,0.723128210023245,1168
data/Yahoo/A4Benchmark-TS26.csv,value_0,324.23550949083887,435.5379468541635,494.21008820498133,72.5756513790217,0.6960589278810574,1168
data/Yahoo/A4Benchmark-TS27.csv,value_0,309.6380339549184,386.0194999153774,262.5038596471867,76.55667863295402,0.7776523467453136,1168
data/Yahoo/A4Benchmark-TS28.csv,value_0,260.2484603442936,338.76659026693306,159.04923730848276,68.91340093436484,0.7459542205831551,1168
data/Yahoo/A4Benchmark-TS29.csv,value_0,189.4191716325441,231.68575794402787,30.895008769604974,26.756087870767896,0.7446321739612956,1168
data/Yahoo/A4Benchmark-TS3.csv,value_0,291.5749453794421,380.7195708674737,35.32641495160866,28.991909079722923,0.7179485672027826,1168
data/Yahoo/A4Benchmark-TS30.csv,value_0,500.00512734290226,612.2595636743797,17.8074237722598,21.191951004624272,0.7448777359139963,1168
data/Yahoo/A4Benchmark-TS31.csv,value_0,160.5027779544591,204.99076432867497,88.45724856777537,38.28820535541947,0.9049415758293093,1168
data/Yahoo/A4Benchmark-TS32.csv,value_0,484.3024973321135,596.3490682981986,543.42756872602,75.07255878534995,0.7749068375815238,1168
data/Yahoo/A4Benchmark-TS33.csv,value_0,203.85265659064214,255.08857656571516,27.554589476051365,25.47951329968936,0.742606780989957,1168
data/Yahoo/A4Benchmark-TS34.csv,value_0,17.04656681582748,24.136884428672285,61.83280235918033,43.898887191602164,0.9123403270098727,1168
data/Yahoo/A4Benchmark-TS35.csv,value_0,268.2270441487761,324.6227117446697,156.0495585316588,78.93241855316104,0.7478518596282407,1168
data/Yahoo/A4Benchmark-TS36.csv,value_0,362.09013784758173,488.5623603020229,41.66736732012611,31.907654442379783,0.6201644215841517,1168
data/Yahoo/A4Benchmark-TS37.csv,value_0,363.6888738147683,483.4002827654424,54.28109136323217,54.679050178548316,0.686391477612954,1168
data/Yahoo/A4Benchmark-TS38.csv,value_0,246.17997211195132,328.74461074454337,20.88221260725395,18.258128624141268,0.5733699389285418,1168
data/Yahoo/A4Benchmark-TS39.csv,value_0,272.55783010510373,361.32039767045654,19.70601452999493,19.889936519207037,0.6685460687684012,1168
data/Yahoo/A4Benchmark-TS4.csv,value_0,356.59666448446086,435.55728788952337,19.277164102780215,23.012605611727142,0.7301023040956711,1168
data/Yahoo/A4Benchmark-TS40.csv,value_0,231.32472658333282,317.01000954766533,109.50065531549676,43.411127616506185,0.7635148742654557,1168
data/Yahoo/A4Benchmark-TS41.csv,value_0,199.00425880634322,253.0813260782863,13.825162507183611,15.547582382194392,0.7108717035020438,1168
data/Yahoo/A4Benchmark-TS42.csv,value_0,261.5931567520515,320.14809098229654,9.559136621041459,10.217885491517357,0.81030993839086,1168
data/Yahoo/A4Benchmark-TS43.csv,value_0,285.29336161530773,363.9442711809685,126.69042534389285,60.71619179204556,0.607209915532081,1168
data/Yahoo/A4Benchmark-TS44.csv,value_0,114.45483756234624,180.49601704690804,402.9981435893832,44.58505424634173,0.7536990881781827,1168
data/Yahoo/A4Benchmark-TS45.csv,value_0,398.00279974151516,493.4757968855739,163.58269011897278,72.30550652560838,0.8158091201937383,1168
data/Yahoo/A4Benchmark-TS46.csv,value_0,267.5037658708342,349.52330348194295,114.42456252458828,56.831816782349044,0.8121070948203915,1168
data/Yahoo/A4Benchmark-TS47.csv,value_0,404.4899829614857,488.2046738376804,72.15595867534992,44.71753597421085,0.8276725950037467,1168
data/Yahoo/A4Benchmark-TS48.csv,value_0,240.75258626493297,318.7459159164941,70.78136865133425,50.489903152805795,0.6573371972303255,1168
data/Yahoo/A4Benchmark-TS49.csv,value_0,163.29607654610945,191.12076214978094,8.39353971925936,8.968436796542365,0.9224824051076207,1168
data/Yahoo/A4Benchmark-TS5.csv,value_0,243.3223227465097,294.23070938357915,33.98916972489708,30.495343757395883,0.7516039583541109,1168
data/Yahoo/A4Benchmark-TS50.csv,value_0,292.2416985469051,388.22218018256746,232.0270413775434,95.13163303793972,0.4489185885476631,1168
data/Yahoo/A4Benchmark-TS51.csv,value_0,186.36035702699223,224.35075067952818,288.26845085495245,74.05385158346715,0.7954806075847198,1168
data/Yahoo/A4Benchmark-TS52.csv,value_0,152.72420112119005,192.6523520474977,114.96442223069164,72.163023848527,0.8224446032183585,1168
data/Yahoo/A4Benchmark-TS53.csv,value_0,292.28935082938574,359.0129593346069,143.57978412528962,71.85394319946305,0.7638864399881694,1168
data/Yahoo/A4Benchmark-TS54.csv,value_0,286.59895534686865,345.31103739283293,14.806829525302978,16.89823796107365,0.7729064261191526,1168
data/Yahoo/A4Benchmark-TS55.csv,value_0,152.2701042192247,203.3787813731549,44.86523983578067,26.741962966600706,0.7108133287636768,1168
data/Yahoo/A4Benchmark-TS56.csv,value_0,352.3233471570461,446.8245167791805,201.8904731199306,74.37630136566366,0.6671416230503258,1168
data/Yahoo/A4Benchmark-TS57.csv,value_0,173.1854955419645,214.86448752158577,172.1880474943223,73.52934801998899,0.7643900634724035,1168
data/Yahoo/A4Benchmark-TS58.csv,value_0,259.016187913313,334.2843360233277,4543.028820464823,48.77288442056468,0.6095031089688001,1168
data/Yahoo/A4Benchmark-TS59.csv,value_0,333.12843550862505,411.4929075609646,72.84191403764241,31.752697968367706,0.7426088439019518,1168
data/Yahoo/A4Benchmark-TS6.csv,value_0,93.01521187484032,126.55558143913552,160.4222616392877,56.1243850013055,0.875916210468205,1168
data/Yahoo/A4Benchmark-TS60.csv,value_0,170.70394080176015,238.92256506661678,226.04515969399947,65.33577474261169,0.7968225089958276,1168
data/Yahoo/A4Benchmark-TS61.csv,value_0,146.18944861388778,187.7842509030993,115.36497664105394,60.92681760129385,0.8438917327650253,1168
data/Yahoo/A4Benchmark-TS62.csv,value_0,295.08486349409395,385.72799130233875,390.0716411144723,52.40606435763622,0.8676693833862524,1168
data/Yahoo/A4Benchmark-TS63.csv,value_0,126.98934907716661,155.14079473469621,12.807521567260501,14.305537850913113,0.7996057446460344,1168
data/Yahoo/A4Benchmark-TS64.csv,value_0,47.300718166597655,61.7342856490569,4.866855058637627,4.822272396629141,0.8237037945403937,1168
data/Yahoo/A4Benchmark-TS65.csv,value_0,118.4768553951961,210.42526518362584,106.04169055771817,47.50837328194587,0.884147693489716,1168
data/Yahoo/A4Benchmark-TS66.csv,value_0,96.9454011344959,129.22813942922502,108.42455867959069,73.19143136241657,0.7855417296152183,1168
data/Yahoo/A4Benchmark-TS67.csv,value_0,378.01820441650136,502.336004834388,28.34630116926715,27.93796934635552,0.6892395391978863,1168
data/Yahoo/A4Benchmark-TS68.csv,value_0,199.5718434593039,241.7550749482188,38.05518887774523,29.810556459798754,0.7926535667581283,1168
data/Yahoo/A4Benchmark-TS69.csv,value_0,278.09559041668905,386.99059092460413,173.24313614194202,77.39964063860913,0.7193265924207823,1168
data/Yahoo/A4Benchmark-TS7.csv,value_0,204.26792999861908,288.7779237357661,25.574241432403973,19.50336729851635,0.4176675792729808,1168
data/Yahoo/A4Benchmark-TS70.csv,value_0,114.02797779857924,145.01116545400615,171.15152728554764,67.1502253301923,0.8503027063973931,1168
data/Yahoo/A4Benchmark-TS71.csv,value_0,427.7355747186119,552.8875055780492,33.65224858997967,22.040319993485628,0.6604593668628838,1168
data/Yahoo/A4Benchmark-TS72.csv,value_0,183.18223246394356,238.42511336411349,113.63204273865024,52.078028128548326,0.9020000402188412,1168
data/Yahoo/A4Benchmark-TS73.csv,value_0,284.73842544853755,372.8802466133225,62.55396926547186,29.31438288763576,0.8221138572134337,1168
data/Yahoo/A4Benchmark-TS74.csv,value_0,225.45643493518048,271.76835458245677,95.53718670198404,45.40775824206483,0.8587531619056625,1168
data/Yahoo/A4Benchmark-TS75.csv,value_0,345.9913603406407,426.27111795499525,809.1019216826377,62.697029209316504,0.7769237961876341,1168
data/Yahoo/A4Benchmark-TS76.csv,value_0,429.2020636794184,537.1996628572168,282.7376997384221,64.58770732315335,0.7708215219545627,1168
data/Yahoo/A4Benchmark-TS77.csv,value_0,392.3948549045941,505.34850884958587,123.16969980811182,56.411683433006075,0.5918738338113094,1168
data/Yahoo/A4Benchmark-TS78.csv,value_0,239.09785513126732,365.9567952180707,129.4294259709249,59.43667723583518,0.6136858740326396,1168
data/Yahoo/A4Benchmark-TS79.csv,value_0,212.50795592240829,293.30064841883967,9.643221612293598,10.598519412079423,0.3434152884172831,1168
data/Yahoo/A4Benchmark-TS8.csv,value_0,214.12019404486895,297.0844958651213,132.28632347938125,72.94826834590232,0.6695743594740922,1168
data/Yahoo/A4Benchmark-TS80.csv,value_0,268.9226364057635,356.6160092723281,180.9278968238631,87.6369933194765,0.6333921084614855,1168
data/Yahoo/A4Benchmark-TS81.csv,value_0,315.52766181133194,389.2641260097259,259.34607370301757,53.79991885122579,0.6187790695817827,1168
data/Yahoo/A4Benchmark-TS82.csv,value_0,119.26935072269681,195.93410669957353,155.26661232200175,50.8642643225226,0.8953062856795795,1168
data/Yahoo/A4Benchmark-TS83.csv,value_0,105.84686567232251,157.68994321291342,99.0230597832387,73.34245886708894,0.777121587065967,1168
data/Yahoo/A4Benchmark-TS84.csv,value_0,279.7072858358239,353.63500639883495,15.090735616126125,16.18400165858936,0.7238769641224183,1168
data/Yahoo/A4Benchmark-TS85.csv,value_0,247.0937531950445,345.48654456774125,216.82343569955756,75.51700792489639,0.7005428300440522,1168
data/Yahoo/A4Benchmark-TS86.csv,value_0,273.80833671804885,367.4242454787381,362.88227821396373,38.210369680338246,0.7693718560284086,1168
data/Yahoo/A4Benchmark-TS87.csv,value_0,224.97520688139807,275.7524146171926,50.95688042320899,34.453302309272246,0.8121529841998056,1168
data/Yahoo/A4Benchmark-TS88.csv,value_0,243.4110828372091,375.5195215579698,31.51056485839529,24.2665275453438,0.6461968194224523,1168
data/Yahoo/A4Benchmark-TS89.csv,value_0,227.08898645213637,299.80804257593735,216.55112387235582,55.78325639697819,0.7940670906737984,1168
data/Yahoo/A4Benchmark-TS9.csv,value_0,235.74306212220986,325.4644097483169,157.87617743454882,76.53101814947505,0.7090235422573214,1168
data/Yahoo/A4Benchmark-TS90.csv,value_0,202.2640495134878,254.35974615879292,24.74055733799508,27.11976735305697,0.7544497702415263,1168
data/Yahoo/A4Benchmark-TS91.csv,value_0,151.609336178696,236.11825240479328,83.8048109957162,65.73399398546304,0.8282324667177601,1168
data/Yahoo/A4Benchmark-TS92.csv,value_0,278.00796900116785,319.5179648413524,9.005139541750387,9.585075616992059,0.9040911134031494,1168
data/Yahoo/A4Benchmark-TS93.csv,value_0,382.5224288152352,497.03460488923673,85.46333201799999,55.34553922275292,0.7687978508555928,1168
data/Yahoo/A4Benchmark-TS94.csv,value_0,262.60540008445906,325.82526683842053,201.56940244934614,82.93009561453293,0.6105491672445928,1168
data/Yahoo/A4Benchmark-TS95.csv,value_0,343.5314144455375,439.56102940269943,20.059579251020498,21.325670582285138,0.68708563926736,1168
