model,csv_path,series,mae,rmse,mape,smape,r2,n_eval_points
granite_ttm,data/Yahoo/A3Benchmark-TS66.csv,value_0,157.77970443868827,182.81863335280673,119.79511277715724,67.0679904651849,0.8891868382153528,1168
granite_ttm,data/Yahoo/A3Benchmark-TS67.csv,value_0,463.5555445615233,564.7370610737726,14.625123242163385,16.028309127369734,0.7779892036356673,1168
granite_ttm,data/Yahoo/A3Benchmark-TS68.csv,value_0,211.96004841873696,276.396261031955,31.514299119947513,27.93713485037708,0.7583427090518338,1168
granite_ttm,data/Yahoo/A3Benchmark-TS69.csv,value_0,19.13185229880356,26.61346021631011,170.94728775133672,59.01513608146256,0.8600628047656214,1168
granite_ttm,data/Yahoo/A3Benchmark-TS7.csv,value_0,54.0336237662755,65.69787899990969,101.36704743392441,66.79663679766549,0.8765691413755482,1168
granite_ttm,data/Yahoo/A3Benchmark-TS70.csv,value_0,392.78852365883273,463.2345237252364,13.778208366904328,15.265137928237756,0.819351459398321,1168
granite_ttm,data/Yahoo/A3Benchmark-TS71.csv,value_0,121.97001332188974,145.46095484528414,12.301904593638552,13.599370734333826,0.8229894339864752,1168
granite_ttm,data/Yahoo/A3Benchmark-TS72.csv,value_0,195.50544921464495,220.34167000892782,6.479907875069449,6.783844515889319,0.952977184762658,1168
granite_ttm,data/Yahoo/A3Benchmark-TS73.csv,value_0,29.835932828090087,39.64274852272419,188.46768563167126,72.7054642046011,0.7927038202704575,1168
granite_ttm,data/Yahoo/A3Benchmark-TS74.csv,value_0,318.4014535080696,365.9153412551811,10.347695548659793,11.13649524614545,0.8781116159689487,1168
granite_ttm,data/Yahoo/A3Benchmark-TS75.csv,value_0,277.2781223807378,361.17172177821516,52.60070412607348,41.34600070157411,0.8256881623392078,1168
granite_ttm,data/Yahoo/A3Benchmark-TS76.csv,value_0,171.2813562684684,210.28323116187232,137.95538880220747,66.43168212253703,0.8744345379944911,1168
granite_ttm,data/Yahoo/A3Benchmark-TS77.csv,value_0,40.528954095950034,81.15006097740466,87.29476699477328,40.01572864472798,0.8627522224317989,1168
granite_ttm,data/Yahoo/A3Benchmark-TS78.csv,value_0,288.40352160908395,357.3609182099133,13.765448891631305,14.862779802666815,0.8049679027812799,1168
granite_ttm,data/Yahoo/A3Benchmark-TS79.csv,value_0,362.1208214136866,446.0266824788455,21.09146705118655,20.605812378796543,0.7702097120475351,1168
granite_ttm,data/Yahoo/A3Benchmark-TS8.csv,value_0,334.75467542005475,397.2626649844402,10.785756347015699,11.656063571412412,0.8640590607357181,1168
granite_ttm,data/Yahoo/A3Benchmark-TS80.csv,value_0,266.4857253693616,319.07183179559394,8.546439237189121,9.122114584721036,0.9057064857781085,1168
granite_ttm,data/Yahoo/A3Benchmark-TS81.csv,value_0,193.0287700043302,232.47515291883087,22.74995912743903,26.58101545564645,0.7328493688121887,1168
granite_ttm,data/Yahoo/A3Benchmark-TS82.csv,value_0,432.17267867798506,512.6818983074135,13.841863470212957,15.018515395942009,0.812501945244434,1168
granite_ttm,data/Yahoo/A3Benchmark-TS83.csv,value_0,316.7426974518666,427.0453247569535,160.10418434368836,47.57233015204484,0.8132958551473273,1168
granite_ttm,data/Yahoo/A3Benchmark-TS84.csv,value_0,319.93718481877136,387.90431061297244,15.102449260090639,16.558635838056247,0.7658738488547906,1168
granite_ttm,data/Yahoo/A3Benchmark-TS85.csv,value_0,132.44004331492994,171.12151722039178,284.47601327041764,60.45275889394398,0.8779842586322313,1168
granite_ttm,data/Yahoo/A3Benchmark-TS86.csv,value_0,30.71283101303404,51.72794095028564,54.82233390975091,41.55541284163338,0.9097136358342969,1168
granite_ttm,data/Yahoo/A3Benchmark-TS87.csv,value_0,113.05690330449073,142.5208560724357,168.75640131178443,61.328719340989146,0.8885818604073845,1168
granite_ttm,data/Yahoo/A3Benchmark-TS88.csv,value_0,311.3803966966419,412.68959834148586,76.47972669517804,45.939553319634044,0.8497027872873448,1168
granite_ttm,data/Yahoo/A3Benchmark-TS89.csv,value_0,508.81888426002774,603.4033273997974,18.654371446671476,19.917417525027073,0.8071599703801079,1168
granite_ttm,data/Yahoo/A3Benchmark-TS9.csv,value_0,230.49453933969866,311.0501190571325,52.60116044295056,35.111455577794054,0.8549125623875858,1168
granite_ttm,data/Yahoo/A3Benchmark-TS90.csv,value_0,146.39851305028847,175.79279321244823,15.412337885590869,17.806064747296322,0.7759884394167739,1168
granite_ttm,data/Yahoo/A3Benchmark-TS91.csv,value_0,237.78667345726464,292.2618927223452,106.89743444892339,64.78417783009655,0.8821557817961482,1168
granite_ttm,data/Yahoo/A3Benchmark-TS92.csv,value_0,187.88165420841426,248.5446980803443,537.78801166688,53.80064043355244,0.914988526193891,1168
granite_ttm,data/Yahoo/A3Benchmark-TS93.csv,value_0,35.97461146502681,49.58429231572153,142.03771442203106,58.97293584430824,0.8297307639957631,1168
granite_ttm,data/Yahoo/A3Benchmark-TS94.csv,value_0,367.4917162284298,442.87460715989084,30.656040513204097,27.581838930509345,0.7974670907714068,1168
granite_ttm,data/Yahoo/A3Benchmark-TS95.csv,value_0,135.5271081922754,157.84602391006183,6.828885029767971,7.197780995899712,0.9460866693716355,1168
granite_ttm,data/Yahoo/A3Benchmark-TS96.csv,value_0,466.334822117921,556.9494084489719,14.893078271105592,16.2399804260194,0.7896692247373404,1168
granite_ttm,data/Yahoo/A3Benchmark-TS97.csv,value_0,273.66770287069323,320.67091581877804,12.991197445137093,14.21405117276741,0.8256268421594515,1168
granite_ttm,data/Yahoo/A3Benchmark-TS98.csv,value_0,352.02835117621333,418.16886260495556,21.629642944513378,20.531328715296272,0.8014350432548405,1168
granite_ttm,data/Yahoo/A3Benchmark-TS99.csv,value_0,242.10434088218497,286.0411761189652,7.8207940538212934,8.289608562637728,0.9232637353642411,1168
granite_ttm,data/Yahoo/A4Benchmark-TS1.csv,value_0,112.70234136340068,170.26871255348618,5.442487012756262,5.705262061921156,0.43729646668900346,1168
granite_ttm,data/Yahoo/A4Benchmark-TS10.csv,value_0,223.32651628305803,296.7213361543545,98.56732315238352,43.902771339294574,0.8109500203386801,1168
granite_ttm,data/Yahoo/A4Benchmark-TS100.csv,value_0,174.66411146639837,241.4487551700684,80.33151839652422,63.62165083642552,0.7919872343940374,1168
granite_ttm,data/Yahoo/A4Benchmark-TS11.csv,value_0,352.72772607641156,430.44075196726806,12.470443145350158,13.807668689832386,0.7803126996474177,1168
