precision,recall,f1,f1_best,f1_pointwise_pa_best,auc_pr,best_threshold,csv_path,processing_time,time_length,n_observations,config_name
0.375,1.0,0.5454545454545454,0.6666666614236111,0.7826086902079396,0.6670623003956337,2.272830370020067,data/Yahoo/synthetic_68.csv,0.007379,5112000.0,1421,autoreg
0.3333333333333333,0.75,0.46153846153846156,0.7619047562811792,0.4615384570414202,0.6234480320651417,3.993919877986433,data/Yahoo/A4Benchmark-TS48.csv,0.00848,6044400.0,1680,autoreg
0.16666666666666666,1.0,0.2857142857142857,0.9999999850000002,0.2857142824489796,1.0,3.4111239387198804,data/Yahoo/synthetic_54.csv,0.007905,5112000.0,1421,autoreg
0.3333333333333333,1.0,0.5,0.8571428497959185,0.4999999954166666,0.8055555555555556,6.319023841186898,data/Yahoo/A4Benchmark-TS60.csv,0.008825,6044400.0,1680,autoreg
0.25,1.0,0.4,0.9999999900000001,0.399999996,1.0,11.370667917622832,data/Yahoo/A4Benchmark-TS74.csv,0.008184,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.9999999925,0.6666666611111112,1.0,3.432816812305136,data/Yahoo/synthetic_40.csv,0.007071,5112000.0,1421,autoreg
0.625,0.7692307692307693,0.6896551724137931,0.7826086900567109,0.6896551669916765,0.7551010485555756,4.14496474128162,data/Yahoo/A4Benchmark-TS75.csv,0.007972,6044400.0,1680,autoreg
0.375,1.0,0.5454545454545454,0.7499999946874999,0.7826086902079396,0.7327940577940579,2.325389667754106,data/Yahoo/synthetic_41.csv,0.173905,5112000.0,1421,autoreg
0.4,1.0,0.5714285714285715,0.9999999925,0.7272727213223142,1.0,6.697145592789629,data/Yahoo/synthetic_55.csv,0.007872,5112000.0,1421,autoreg
0.42857142857142855,1.0,0.6,0.9999999916666666,0.5999999946000001,1.0,3.7929904996434067,data/Yahoo/A4Benchmark-TS61.csv,0.007871,6044400.0,1680,autoreg
0.47368421052631576,1.0,0.6428571428571429,0.8999999941499999,0.6428571380357143,0.8691718775052109,4.5204686561500464,data/Yahoo/A4Benchmark-TS49.csv,0.008262,6044400.0,1680,autoreg
0.125,1.0,0.2222222222222222,0.9999999850000002,0.22222221975308643,1.0,6.985192572001916,data/Yahoo/synthetic_69.csv,0.008112,5112000.0,1421,autoreg
